,ace,winner,double_fault,unf_err,break_pt_won,break_pt_missed,net_pt,net_pt_won,win1_mean,win2_mean
3503,0,0,0,1,0,0,0,0,0.8,0.2
3504,0,0,-1,-1,0,0,0,0,0.6,0.4
3505,0,-1,0,0,0,0,0,0,0.4,0.6
3506,0,0,0,0,0,0,0,0,0.6,0.4
3507,0,-1,0,0,0,0,-1,-1,0.4,0.6
3508,0,0,0,1,0,0,0,0,0.4,0.6
3509,0,1,0,0,0,0,0,0,0.6,0.4
3510,-1,-1,0,0,0,0,0,0,0.6,0.4
3511,0,0,1,1,0,0,0,0,0.6,0.4
3512,0,0,0,1,0,0,-1,0,0.8,0.2
3513,0,0,0,-1,0,0,0,0,0.6,0.4
3514,0,0,0,0,0,0,0,0,0.4,0.6
3515,0,0,0,0,0,0,0,0,0.4,0.6
3516,1,1,0,0,0,0,0,0,0.4,0.6
3517,0,0,-1,-1,0,0,0,0,0.2,0.8
3518,0,0,0,0,0,0,-1,-1,0.2,0.8
3519,0,0,-1,-1,0,0,0,0,0.2,0.8
3520,0,0,0,-1,-1,0,1,0,0.2,0.8
3521,0,0,0,0,0,0,0,0,0.0,1.0
3522,0,0,0,0,0,0,0,0,0.0,1.0
3523,0,0,0,0,0,0,-1,-1,0.0,1.0
3524,0,0,0,0,0,0,0,0,0.0,1.0
3525,0,0,0,0,0,0,0,0,0.2,0.8
3526,0,0,0,0,0,0,0,0,0.4,0.6
3527,0,0,0,1,0,0,0,0,0.6,0.4
3528,0,1,0,0,0,0,1,1,0.8,0.2
3529,0,0,1,1,0,0,0,0,1.0,0.0
3530,-1,-1,0,0,0,0,0,0,0.8,0.2
3531,0,0,0,0,0,0,0,0,0.6,0.4
3532,0,0,0,0,0,0,0,0,0.4,0.6
3533,0,0,0,1,0,0,0,0,0.4,0.6
3534,0,0,0,0,0,0,-1,-1,0.2,0.8
3535,0,0,0,0,0,0,0,0,0.4,0.6
3536,0,1,0,0,0,0,1,1,0.6,0.4
3537,1,1,0,0,0,0,0,0,0.8,0.2
3538,0,0,0,0,0,0,0,0,0.8,0.2
3539,0,1,0,0,0,0,-1,0,1.0,0.0
3540,0,0,0,0,0,0,0,0,1.0,0.0
3541,0,0,0,0,0,0,0,0,0.8,0.2
3542,0,0,0,0,0,0,0,0,0.6,0.4
3543,0,0,0,0,0,0,0,0,0.4,0.6
3544,0,-1,0,0,0,0,-1,-1,0.2,0.8
3545,0,0,0,0,0,0,0,0,0.2,0.8
3546,0,0,0,0,0,0,0,0,0.4,0.6
3547,0,0,0,0,0,0,0,0,0.6,0.4
3548,0,0,0,0,0,0,-1,-1,0.6,0.4
3549,0,-1,0,0,0,0,-1,-1,0.6,0.4
3550,0,0,0,0,0,0,0,0,0.6,0.4
3551,0,0,0,1,0,0,-1,0,0.6,0.4
3552,0,-1,0,0,0,0,-1,-1,0.4,0.6
3553,0,1,0,0,0,0,-1,0,0.6,0.4
3554,0,-1,0,0,0,0,-1,-1,0.6,0.4
3555,0,0,0,1,0,0,0,0,0.6,0.4
3556,0,0,0,0,0,0,-1,-1,0.4,0.6
3557,0,-1,0,0,0,0,0,0,0.4,0.6
3558,0,0,0,0,0,0,-1,-1,0.2,0.8
3559,0,-1,0,0,0,0,-1,-1,0.2,0.8
3560,0,0,0,0,0,0,0,0,0.2,0.8
3561,0,1,0,0,0,0,1,1,0.4,0.6
3562,0,0,0,-1,0,0,0,0,0.4,0.6
3563,0,0,0,-1,0,0,1,0,0.4,0.6
3564,0,0,0,0,-1,0,0,0,0.4,0.6
3565,-1,-1,0,0,0,0,0,0,0.2,0.8
3566,0,0,0,0,0,0,0,0,0.0,1.0
3567,0,0,0,0,0,0,0,0,0.0,1.0
3568,0,1,0,0,0,0,1,1,0.2,0.8
3569,-1,-1,0,0,0,0,0,0,0.2,0.8
3570,0,-1,0,0,0,0,0,0,0.2,0.8
3571,0,1,0,0,0,0,0,0,0.4,0.6
3572,0,0,0,0,0,0,0,0,0.4,0.6
3573,0,1,0,0,0,0,1,1,0.4,0.6
3574,0,0,0,0,0,0,0,0,0.6,0.4
3575,0,0,0,1,0,0,0,0,0.8,0.2
3576,0,0,0,0,0,0,0,0,0.6,0.4
3577,0,0,0,-1,0,0,0,0,0.6,0.4
3578,0,0,0,0,0,0,0,0,0.4,0.6
3579,-1,-1,0,0,0,0,0,0,0.2,0.8
3580,0,0,0,0,0,0,0,0,0.2,0.8
3581,0,0,0,0,0,0,0,0,0.4,0.6
3582,0,-1,0,0,0,0,0,0,0.4,0.6
3583,0,0,0,0,0,0,0,0,0.6,0.4
3584,0,0,0,0,0,0,1,0,0.6,0.4
3585,0,0,0,0,0,0,0,0,0.4,0.6
3586,0,0,0,0,0,0,0,0,0.4,0.6
3587,0,0,0,0,0,0,0,0,0.4,0.6
3588,0,0,0,0,0,0,-1,0,0.4,0.6
3589,0,0,0,0,0,0,0,0,0.6,0.4
3590,0,-1,0,0,0,0,-1,-1,0.6,0.4
3591,-1,-1,0,0,0,0,0,0,0.4,0.6
3592,0,0,0,0,0,0,0,0,0.4,0.6
3593,0,0,0,0,0,0,1,0,0.2,0.8
3594,0,0,0,0,0,0,-1,-1,0.0,1.0
3595,0,0,0,1,0,0,0,0,0.2,0.8
3596,0,-1,0,0,0,0,0,0,0.2,0.8
3597,0,0,0,0,0,0,0,0,0.4,0.6
3598,0,0,0,0,0,0,0,0,0.6,0.4
3599,0,0,0,0,0,0,0,0,0.8,0.2
3600,-1,-1,0,0,0,0,0,0,0.6,0.4
3601,-1,-1,0,0,0,0,0,0,0.6,0.4
3602,0,0,0,0,0,0,0,0,0.6,0.4
3603,0,0,1,1,0,0,0,0,0.6,0.4
3604,0,0,0,0,0,0,0,0,0.4,0.6
3605,0,0,0,0,0,0,0,0,0.4,0.6
3606,1,1,0,0,0,0,0,0,0.6,0.4
3607,0,0,0,0,0,0,0,0,0.4,0.6
3608,0,1,0,0,0,0,1,1,0.4,0.6
3609,0,0,0,0,0,0,-1,0,0.6,0.4
3610,0,1,0,0,0,0,0,0,0.8,0.2
3611,0,0,0,1,0,0,1,1,0.8,0.2
3612,0,-1,0,0,0,0,-1,-1,0.8,0.2
3613,0,1,0,0,0,0,-1,0,0.8,0.2
3614,0,0,0,1,0,0,0,0,0.8,0.2
3615,-1,-1,0,0,0,0,0,0,0.6,0.4
3616,-1,-1,0,0,0,0,0,0,0.4,0.6
3617,0,0,0,0,0,0,1,1,0.6,0.4
3618,0,0,0,0,0,0,0,0,0.4,0.6
3619,0,0,0,0,0,0,0,0,0.2,0.8
3620,-1,-1,0,0,0,0,0,0,0.2,0.8
3621,0,0,0,0,0,0,0,0,,
3622,0,0,0,0,0,0,0,0,,
3623,0,0,0,0,0,0,-1,0,,
3624,0,-1,0,0,0,0,0,0,,
3625,0,0,0,0,0,0,0,0,,
3626,0,0,0,-1,0,0,0,0,0.2,0.8
3627,0,0,0,0,0,0,0,0,0.2,0.8
3628,0,-1,0,0,0,0,0,0,0.0,1.0
3629,0,0,0,0,0,0,0,0,0.2,0.8
3630,0,0,0,0,0,0,0,0,0.4,0.6
3631,0,0,0,1,0,0,0,0,0.6,0.4
3632,0,0,0,1,0,0,0,0,0.8,0.2
3633,1,1,0,0,0,0,0,0,1.0,0.0
3634,0,0,0,0,0,0,-1,-1,0.8,0.2
3635,0,0,0,0,0,0,0,0,0.6,0.4
3636,0,-1,0,0,0,0,-1,-1,0.4,0.6
3637,0,0,0,-1,0,0,0,0,0.2,0.8
3638,0,0,0,0,0,0,0,0,0.0,1.0
3639,0,0,0,0,0,0,0,0,0.2,0.8
3640,0,0,0,1,0,0,0,0,0.4,0.6
3641,0,0,0,-1,0,0,0,0,0.4,0.6
3642,1,1,0,0,0,0,0,0,0.6,0.4
3643,0,0,0,1,0,0,0,0,0.8,0.2
3644,0,0,0,0,0,0,0,0,0.6,0.4
3645,0,-1,0,0,0,0,-1,-1,0.4,0.6
3646,0,0,0,0,0,0,0,0,0.4,0.6
3647,0,0,0,0,0,0,0,0,0.4,0.6
3648,0,0,0,0,0,0,0,0,0.2,0.8
3649,0,0,0,0,0,0,0,0,0.4,0.6
3650,0,0,0,-1,0,0,0,0,0.4,0.6
3651,0,0,0,0,0,0,0,0,0.6,0.4
3652,0,-1,0,0,0,0,0,0,0.4,0.6
3653,0,0,0,0,0,0,0,0,0.4,0.6
3654,0,0,0,-1,-1,0,0,0,0.2,0.8
3655,0,0,0,0,0,0,0,0,0.2,0.8
3656,0,0,0,0,0,0,0,0,0.0,1.0
3657,0,0,0,1,0,0,0,0,0.2,0.8
3658,0,1,0,0,0,0,-1,0,0.4,0.6
3659,0,0,0,-1,0,0,0,0,0.4,0.6
3660,0,-1,0,0,0,0,-1,-1,0.4,0.6
3661,0,0,0,0,0,0,0,0,0.6,0.4
3662,0,0,0,0,0,0,-1,-1,0.4,0.6
3663,0,0,0,1,0,0,0,0,0.4,0.6
3664,0,0,0,-1,0,0,0,0,0.4,0.6
3665,0,0,0,0,0,0,0,0,0.6,0.4
3666,0,0,0,0,0,0,0,0,0.6,0.4
3667,0,0,0,1,0,0,0,0,0.8,0.2
3668,0,0,0,-1,0,0,1,0,0.6,0.4
3669,0,0,0,-1,0,0,0,0,0.6,0.4
3670,0,-1,0,0,0,0,-1,-1,0.4,0.6
3671,0,-1,0,0,0,0,1,0,0.2,0.8
3672,0,0,0,0,0,0,0,0,0.2,0.8
3673,0,0,0,0,0,0,1,1,0.4,0.6
3674,0,0,0,-1,0,0,0,0,0.4,0.6
3675,0,0,0,-1,0,0,0,0,0.4,0.6
3676,0,0,0,-1,0,0,0,0,0.4,0.6
3677,0,0,0,1,0,0,1,1,0.4,0.6
3678,0,0,0,-1,0,0,0,0,0.2,0.8
3679,0,0,0,1,0,0,0,0,0.4,0.6
3680,0,0,0,0,0,0,1,0,0.4,0.6
3681,0,0,0,0,-1,0,0,0,0.4,0.6
3682,0,-1,0,0,0,0,-1,-1,0.2,0.8
3683,0,-1,0,0,0,0,0,0,0.2,0.8
3684,-1,-1,0,0,0,0,0,0,0.0,1.0
3685,-1,-1,0,0,0,0,0,0,0.0,1.0
3686,0,0,0,0,0,0,0,0,0.0,1.0
3687,0,0,0,1,0,0,0,0,0.2,0.8
3688,0,0,0,-1,0,0,0,0,0.2,0.8
3689,0,0,0,1,0,0,0,0,0.4,0.6
3690,0,0,0,-1,0,0,0,0,0.4,0.6
3691,0,0,0,0,-1,0,0,0,0.4,0.6
3692,0,-1,0,0,0,0,0,0,0.2,0.8
3693,0,0,0,1,0,0,0,0,0.4,0.6
3694,0,0,0,0,0,0,0,0,0.2,0.8
3695,-1,-1,0,0,0,0,0,0,0.2,0.8
3696,0,0,0,0,0,0,0,0,0.2,0.8
3697,0,0,0,0,0,0,0,0,0.4,0.6
3698,0,0,0,0,0,0,0,0,0.4,0.6
3699,0,-1,0,0,0,0,-1,-1,0.4,0.6
3700,0,0,0,1,0,0,0,0,0.6,0.4
3701,0,-1,0,0,0,0,-1,-1,0.6,0.4
3702,0,0,0,-1,0,0,0,0,0.4,0.6
3703,0,0,0,0,0,0,0,0,0.4,0.6
3704,0,0,0,1,0,0,0,0,0.6,0.4
3705,0,0,0,-1,0,0,0,0,0.4,0.6
3706,0,-1,0,0,0,0,0,0,0.4,0.6
3707,0,0,0,0,0,0,0,0,0.4,0.6
3708,0,0,1,1,0,0,0,0,0.4,0.6
3709,-1,-1,0,0,0,0,0,0,0.2,0.8
3710,0,-1,0,0,0,0,0,0,0.2,0.8
3711,0,0,0,0,0,0,-1,-1,0.2,0.8
3712,0,-1,0,0,0,0,-1,-1,0.2,0.8
3713,0,0,0,0,-1,0,0,0,0.0,1.0
3714,-1,-1,0,0,0,0,0,0,0.0,1.0
3715,-1,-1,0,0,0,0,0,0,0.0,1.0
3716,0,-1,0,0,0,0,-1,-1,0.0,1.0
3717,0,0,0,1,0,0,0,0,0.2,0.8
3718,0,0,0,0,0,0,-1,0,0.4,0.6
3719,0,0,0,0,0,0,0,0,0.4,0.6
3720,0,0,0,0,0,0,0,0,0.6,0.4
3721,1,1,0,0,0,0,0,0,0.8,0.2
3722,0,0,0,0,0,0,0,0,0.8,0.2
3723,0,0,0,1,0,0,0,0,0.8,0.2
3724,0,-1,0,0,0,0,-1,-1,0.8,0.2
3725,-1,-1,0,0,0,0,0,0,0.6,0.4
3726,0,0,0,0,0,0,0,0,0.6,0.4
3727,-1,-1,0,0,0,0,0,0,0.4,0.6
3728,-1,-1,0,0,0,0,0,0,0.2,0.8
3729,0,0,0,1,0,0,0,0,0.4,0.6
3730,0,0,0,1,0,0,0,0,0.6,0.4
3731,0,0,0,0,0,0,0,0,0.4,0.6
3732,1,1,0,0,0,0,0,0,0.6,0.4
3733,0,1,0,0,0,0,0,0,0.8,0.2
3734,0,-1,0,0,0,0,0,0,0.6,0.4
3735,0,-1,0,0,0,0,-1,-1,0.4,0.6
3736,0,0,0,1,0,0,0,0,0.6,0.4
3737,0,-1,0,0,0,0,-1,-1,0.4,0.6
3738,0,0,0,0,0,0,0,0,0.4,0.6
3739,0,0,0,-1,0,0,0,0,0.4,0.6
3740,0,0,0,1,0,0,0,0,0.6,0.4
3741,1,1,0,0,0,0,0,0,0.6,0.4
3742,0,0,0,0,0,0,0,0,0.8,0.2
3743,0,0,0,1,0,0,0,0,0.8,0.2
3744,0,0,0,0,0,0,0,0,0.8,0.2
3745,0,-1,0,0,0,0,-1,-1,0.6,0.4
3746,0,-1,0,0,0,0,-1,-1,0.4,0.6
3747,-1,-1,0,0,0,0,0,0,0.2,0.8
3748,0,0,0,0,0,0,0,0,0.2,0.8
3749,0,0,0,-1,0,0,0,0,0.2,0.8
3750,0,0,0,0,0,0,0,0,0.4,0.6
3751,0,1,0,0,0,0,0,0,0.6,0.4
3752,0,0,0,0,0,0,0,0,0.8,0.2
3753,0,0,0,0,0,0,-1,-1,0.6,0.4
3754,0,0,0,1,0,0,0,0,0.8,0.2
3755,-1,-1,0,0,0,0,0,0,0.6,0.4
3756,0,-1,0,0,0,0,-1,-1,0.4,0.6
3757,0,-1,0,0,0,0,1,0,0.2,0.8
3758,0,0,0,0,0,0,0,0,0.4,0.6
3759,0,0,0,0,0,0,0,0,0.4,0.6
3760,0,0,0,0,0,0,0,0,0.6,0.4
3761,0,0,0,0,0,0,0,0,0.8,0.2
3762,0,0,0,-1,0,0,0,0,0.8,0.2
3763,0,0,0,-1,0,0,0,0,0.6,0.4
3764,0,0,0,-1,0,0,0,0,0.4,0.6
3765,0,-1,0,0,0,0,-1,-1,0.2,0.8
3766,0,0,0,0,0,0,0,0,0.2,0.8
3767,0,0,0,0,0,0,0,0,0.4,0.6
3768,0,-1,0,0,0,0,0,0,0.4,0.6
3769,0,0,0,0,0,0,0,0,0.6,0.4
3770,0,0,0,-1,0,0,0,0,0.6,0.4
3771,0,0,0,-1,0,0,0,0,0.4,0.6
3772,0,1,0,0,0,0,0,0,0.4,0.6
3773,0,0,0,0,0,0,0,0,0.4,0.6
3774,1,1,0,0,0,0,0,0,0.4,0.6
3775,0,0,0,1,0,0,-1,0,0.6,0.4
3776,0,0,0,0,0,0,-1,-1,0.6,0.4
3777,0,0,0,0,0,0,0,0,0.6,0.4
3778,0,0,0,-1,0,0,0,0,0.6,0.4
3779,0,0,0,-1,0,0,0,0,0.4,0.6
3780,0,0,0,1,0,0,0,0,0.4,0.6
3781,0,0,0,1,0,0,0,0,0.6,0.4
3782,0,1,0,0,0,0,0,0,0.6,0.4
3783,0,1,0,0,0,0,-1,0,0.8,0.2
3784,0,0,0,-1,0,0,0,0,0.8,0.2
3785,0,0,0,-1,0,0,0,0,0.6,0.4
3786,0,0,0,-1,0,0,0,0,0.4,0.6
3787,0,0,0,0,0,0,-1,-1,0.2,0.8
3788,0,0,0,1,0,0,0,0,,
3789,0,0,0,1,0,0,0,0,,
3790,-1,-1,0,0,0,0,0,0,,
3791,0,0,0,1,0,0,0,0,,
3792,0,0,0,0,0,0,-1,-1,,
3793,0,0,0,-1,0,0,0,0,0.4,0.6
3794,0,0,0,0,0,0,0,0,0.2,0.8
3795,0,0,0,0,0,0,-1,-1,0.2,0.8
3796,0,-1,0,0,0,0,0,0,0.0,1.0
3797,0,0,0,0,0,0,0,0,0.2,0.8
3798,0,0,0,-1,0,0,0,0,0.2,0.8
3799,0,0,0,0,0,0,0,0,0.4,0.6
3800,0,1,0,0,0,0,0,0,0.6,0.4
3801,0,1,0,0,0,0,0,0,0.8,0.2
3802,0,-1,0,0,0,0,0,0,0.6,0.4
3803,0,0,0,0,0,0,0,0,0.8,0.2
3804,-1,-1,0,0,0,0,0,0,0.6,0.4
3805,0,-1,0,0,0,0,0,0,0.4,0.6
3806,0,0,0,0,0,0,0,0,0.2,0.8
3807,0,1,0,0,0,0,1,1,0.4,0.6
3808,1,1,0,0,0,0,0,0,0.4,0.6
3809,0,0,0,0,0,0,0,0,0.6,0.4
3810,0,0,0,0,0,0,0,0,0.8,0.2
3811,0,0,0,1,0,0,0,0,1.0,0.0
3812,0,0,0,0,0,0,0,0,0.8,0.2
3813,0,-1,0,0,0,0,-1,-1,0.6,0.4
3814,0,0,0,0,0,0,-1,-1,0.4,0.6
3815,0,1,0,0,0,0,-1,0,0.4,0.6
3816,0,0,0,0,0,0,0,0,0.4,0.6
3817,0,0,0,0,0,0,0,0,0.4,0.6
3818,0,0,0,0,0,0,0,0,0.4,0.6
3819,0,0,0,1,0,0,0,0,0.6,0.4
3820,0,0,0,0,0,0,1,1,0.6,0.4
3821,0,0,0,0,0,0,0,0,0.6,0.4
3822,0,0,0,1,0,0,0,0,0.8,0.2
3823,0,0,0,-1,0,0,-1,-1,0.8,0.2
3824,0,0,0,1,0,0,0,0,0.8,0.2
3825,0,0,0,0,0,0,0,0,0.6,0.4
3826,0,0,0,1,0,0,0,0,0.6,0.4
3827,0,0,0,1,0,0,0,0,0.6,0.4
3828,0,-1,0,0,0,0,0,0,0.6,0.4
3829,0,0,0,0,0,0,-1,-1,0.4,0.6
3830,0,0,0,-1,0,0,0,0,0.4,0.6
3831,0,0,0,-1,0,0,0,0,0.2,0.8
3832,0,1,0,0,0,0,1,1,0.2,0.8
3833,0,0,0,-1,0,0,0,0,0.2,0.8
3834,0,-1,0,0,0,0,-1,-1,0.2,0.8
3835,0,0,0,1,0,0,0,0,0.4,0.6
3836,0,0,0,-1,-1,0,0,0,0.4,0.6
3837,0,0,0,0,0,0,0,0,0.2,0.8
3838,0,0,0,0,0,0,0,0,0.2,0.8
3839,0,0,0,0,0,0,-1,0,0.4,0.6
3840,0,1,0,0,0,0,-1,0,0.4,0.6
3841,0,-1,0,0,0,0,0,0,0.4,0.6
3842,0,0,0,0,0,0,0,0,0.6,0.4
3843,0,0,0,0,0,0,0,0,0.6,0.4
3844,0,0,0,0,0,0,-1,-1,0.4,0.6
3845,0,1,0,0,0,0,0,0,0.4,0.6
3846,0,-1,0,0,0,0,0,0,0.4,0.6
3847,0,1,0,0,0,0,0,0,0.4,0.6
3848,0,-1,0,0,0,0,0,0,0.4,0.6
3849,0,-1,0,0,0,0,0,0,0.4,0.6
3850,0,1,0,0,0,0,0,0,0.4,0.6
3851,0,0,0,0,0,0,-1,0,0.6,0.4
3852,0,0,0,0,0,0,0,0,0.4,0.6
3853,0,0,0,1,0,0,0,0,0.6,0.4
3854,0,0,0,-1,0,0,1,0,0.6,0.4
3855,0,0,0,0,0,0,0,0,0.6,0.4
3856,0,0,0,0,0,0,1,1,0.6,0.4
3857,0,0,0,1,0,0,0,0,0.8,0.2
3858,0,0,0,1,0,0,0,0,0.8,0.2
3859,0,-1,0,0,0,0,0,0,0.8,0.2
3860,0,0,0,0,0,0,-1,-1,0.6,0.4
3861,0,0,0,0,0,0,0,0,0.6,0.4
3862,0,0,0,0,0,0,0,0,0.4,0.6
3863,0,0,0,0,0,0,0,0,0.2,0.8
3864,0,0,0,0,0,0,0,0,0.2,0.8
3865,0,1,0,0,0,0,0,0,0.4,0.6
3866,0,0,0,0,0,0,0,0,0.2,0.8
3867,0,0,0,0,0,0,0,0,0.4,0.6
3868,0,0,0,0,0,0,0,0,0.6,0.4
3869,0,0,0,0,0,0,0,0,0.8,0.2
3870,0,1,0,0,0,0,-1,0,0.8,0.2
3871,0,0,0,1,0,0,0,0,1.0,0.0
3872,0,0,0,1,0,0,0,0,1.0,0.0
3873,0,0,0,0,1,0,0,0,1.0,0.0
3874,0,0,0,0,0,0,0,0,1.0,0.0
3875,0,1,0,0,0,0,1,1,1.0,0.0
3876,0,1,0,0,0,0,0,0,1.0,0.0
3877,0,0,0,0,0,0,0,0,0.8,0.2
3878,0,0,0,0,0,0,0,0,0.8,0.2
3879,0,0,0,0,0,0,0,0,0.6,0.4
3880,0,0,0,0,0,0,0,0,0.4,0.6
3881,0,0,0,0,0,0,0,0,0.2,0.8
3882,-1,-1,0,0,0,0,0,0,0.2,0.8
3883,1,1,0,0,0,0,0,0,0.2,0.8
3884,0,1,0,0,0,0,0,0,0.4,0.6
3885,0,1,0,0,0,0,-1,0,0.6,0.4
3886,0,0,0,0,0,0,0,0,0.8,0.2
3887,0,0,0,0,0,0,0,0,0.8,0.2
3888,0,0,0,1,0,0,-1,0,0.8,0.2
3889,0,0,0,0,0,0,0,0,0.6,0.4
3890,-1,-1,0,0,0,0,0,0,0.4,0.6
3891,0,-1,0,0,0,0,-1,-1,0.2,0.8
3892,0,0,0,0,0,0,0,0,0.4,0.6
3893,0,1,0,0,0,0,0,0,0.4,0.6
3894,0,1,0,0,0,0,1,1,0.6,0.4
3895,0,0,-1,-1,0,0,0,0,0.6,0.4
3896,0,0,0,-1,0,0,0,0,0.6,0.4
3897,0,1,0,0,0,0,1,1,0.6,0.4
3898,0,0,0,1,0,0,0,0,0.6,0.4
3899,0,0,0,0,0,0,-1,-1,0.4,0.6
3900,0,-1,0,0,0,0,0,0,0.4,0.6
3901,0,0,0,0,0,0,0,0,0.4,0.6
3902,0,0,0,0,0,0,0,0,0.2,0.8
3903,0,0,0,0,0,0,1,1,0.2,0.8
3904,0,0,0,0,0,0,0,0,0.4,0.6
3905,0,0,-1,-1,0,0,0,0,0.4,0.6
3906,0,0,0,0,0,0,0,0,0.6,0.4
3907,0,0,0,1,0,0,0,0,0.8,0.2
3908,0,0,0,1,0,0,0,0,0.8,0.2
3909,0,0,0,0,0,0,1,1,0.8,0.2
3910,0,0,0,1,0,0,-1,0,1.0,0.0
3911,0,0,0,0,0,0,-1,-1,0.8,0.2
3912,-1,-1,0,0,0,0,0,0,0.6,0.4
3913,0,0,0,0,0,0,0,0,0.4,0.6
3914,0,0,0,1,0,0,0,0,0.4,0.6
3915,0,0,0,-1,0,0,0,0,0.2,0.8
3916,0,-1,0,0,0,0,-1,-1,0.2,0.8
3917,0,0,0,1,0,0,0,0,0.4,0.6
3918,0,1,0,0,0,0,0,0,0.6,0.4
3919,0,-1,0,0,0,0,0,0,0.4,0.6
3920,0,0,0,0,0,0,0,0,0.6,0.4
3921,0,1,0,0,1,0,0,0,0.8,0.2
3922,0,0,0,0,0,0,-1,0,0.8,0.2
3923,0,0,0,0,0,0,0,0,0.8,0.2
3924,0,0,0,0,0,0,0,0,1.0,0.0
3925,0,0,0,-1,0,0,0,0,0.8,0.2
3926,0,-1,0,0,0,0,1,0,0.6,0.4
3927,0,0,0,-1,0,0,0,0,0.4,0.6
3928,0,0,0,0,0,0,0,0,0.4,0.6
3929,0,0,0,0,0,0,1,1,0.4,0.6
3930,0,0,0,1,0,0,-1,0,0.6,0.4
3931,0,0,0,0,0,0,0,0,0.6,0.4
3932,0,-1,0,0,0,0,-1,-1,0.6,0.4
3933,0,1,0,0,0,0,0,0,0.6,0.4
3934,0,-1,0,0,0,0,-1,-1,0.4,0.6
3935,0,0,0,1,0,0,0,0,0.4,0.6
3936,0,0,0,0,0,0,-1,0,0.6,0.4
3937,0,-1,0,0,0,0,-1,-1,0.6,0.4
3938,-1,-1,0,0,0,0,0,0,0.4,0.6
3939,0,-1,0,0,0,0,-1,-1,0.4,0.6
3940,0,0,0,0,0,0,0,0,0.4,0.6
3941,0,-1,0,0,0,0,0,0,0.2,0.8
3942,0,1,0,0,0,0,1,1,0.4,0.6
3943,0,1,0,0,0,0,0,0,0.6,0.4
3944,0,1,0,0,0,0,0,0,0.8,0.2
3945,0,0,0,0,0,0,0,0,0.6,0.4
3946,0,-1,0,0,0,0,0,0,0.6,0.4
3947,0,0,0,0,0,0,0,0,0.4,0.6
3948,0,0,0,0,0,0,0,0,0.2,0.8
3949,0,0,0,-1,0,0,0,0,0.0,1.0
3950,0,1,0,0,0,0,1,1,0.2,0.8
3951,0,0,0,-1,0,0,1,0,0.2,0.8
3952,0,0,0,0,0,0,1,1,0.4,0.6
3953,0,0,0,0,0,0,0,0,0.6,0.4
3954,0,0,0,0,0,0,0,0,0.8,0.2
3955,0,0,0,1,0,0,0,0,0.8,0.2
3956,0,0,0,0,0,0,0,0,0.8,0.2
3957,0,0,0,1,0,0,0,0,0.8,0.2
3958,0,0,0,0,0,0,1,1,0.8,0.2
3959,0,0,0,0,0,0,0,0,0.6,0.4
3960,0,0,0,-1,0,0,0,0,0.4,0.6
3961,0,1,0,0,0,0,0,0,0.6,0.4
3962,0,0,0,1,1,0,0,0,0.6,0.4
3963,0,0,-1,-1,0,0,0,0,0.4,0.6
3964,0,0,-1,-1,0,0,0,0,0.4,0.6
3965,0,0,0,1,0,0,0,0,0.6,0.4
3966,0,0,0,0,0,0,0,0,0.6,0.4
3967,1,1,0,0,0,0,0,0,0.6,0.4
3968,0,0,0,0,0,0,0,0,0.8,0.2
3969,0,-1,0,0,0,0,0,0,0.8,0.2
3970,0,0,0,0,0,0,0,0,0.8,0.2
3971,0,0,0,0,0,0,0,0,0.6,0.4
3972,0,0,0,0,0,0,0,0,0.6,0.4
3973,-1,-1,0,0,0,0,0,0,0.4,0.6
3974,0,0,0,0,0,0,0,0,0.4,0.6
3975,0,1,0,0,0,0,-1,0,0.4,0.6
3976,0,0,-1,-1,0,0,0,0,0.4,0.6
3977,0,0,0,0,0,0,0,0,0.4,0.6
3978,0,-1,0,0,0,0,0,0,0.4,0.6
3979,0,1,0,0,0,0,1,1,0.6,0.4
3980,0,0,0,0,0,0,1,1,0.6,0.4
3981,0,0,0,0,0,0,0,0,0.6,0.4
3982,0,-1,0,0,0,0,-1,-1,0.4,0.6
3983,0,-1,0,0,0,0,-1,-1,0.4,0.6
3984,0,0,0,0,0,0,0,0,0.2,0.8
3985,0,1,0,0,0,0,0,0,0.2,0.8
3986,0,0,0,1,0,0,0,0,0.4,0.6
3987,0,0,0,1,0,0,0,0,0.6,0.4
3988,0,0,0,0,0,0,0,0,0.8,0.2
3989,0,0,0,-1,0,0,0,0,0.8,0.2
3990,0,0,0,1,0,0,-1,0,0.8,0.2
3991,0,0,0,0,0,0,0,0,0.6,0.4
3992,-1,-1,0,0,0,0,0,0,0.4,0.6
3993,0,0,0,0,0,0,0,0,0.2,0.8
3994,0,1,0,0,0,0,0,0,0.4,0.6
3995,0,0,0,1,0,0,0,0,0.4,0.6
3996,0,0,0,0,0,0,0,0,0.6,0.4
3997,0,0,0,0,0,0,0,0,0.8,0.2
3998,0,0,0,1,0,0,-1,0,1.0,0.0
3999,0,0,0,0,0,0,0,0,1.0,0.0
4000,-1,-1,0,0,0,0,0,0,0.8,0.2
4001,0,1,0,0,0,0,0,0,0.8,0.2
4002,0,0,0,0,1,0,0,0,0.8,0.2
4003,0,0,0,0,0,0,0,0,0.8,0.2
4004,0,0,0,0,0,0,0,0,0.8,0.2
4005,0,0,0,0,0,0,0,0,0.8,0.2
4006,0,0,0,0,0,0,1,1,0.8,0.2
4007,0,0,0,0,0,0,0,0,0.6,0.4
4008,0,0,0,-1,0,0,1,0,0.4,0.6
